id,order_id,product_id,quantity,price,cost,"created_at","updated_at"
1173,1173,48,1,8500,4250,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1174,1174,22,1,8500,3400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1175,1175,52,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1176,1176,80,1,8000,4000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1177,1177,60,1,7000,3150,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1178,1178,74,1,5000,2750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1179,1179,61,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1180,1180,67,1,8500,2550,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1181,1181,20,1,9500,2850,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1182,1182,33,1,9000,3150,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1183,1183,40,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1184,1184,4,1,8500,2550,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1185,1185,12,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1186,1186,48,1,8500,4250,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1187,1187,9,1,6000,1800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1188,1188,73,1,8500,2975,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1189,1189,72,1,9900,3465,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1190,1190,54,1,7000,2100,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1191,1191,79,1,9500,4750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1192,1192,65,1,8000,4400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1193,1193,21,1,4000,1200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1194,1194,80,1,8000,4000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1195,1195,63,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1196,1196,15,1,6000,1800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1197,1197,24,1,4000,2200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1198,1198,49,1,9000,4950,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1199,1199,75,1,8900,4005,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1200,1200,46,1,4000,1400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1201,1201,61,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1202,1202,70,1,8500,4250,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1203,1203,56,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1204,1204,36,1,8000,2400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1205,1205,73,1,8500,2975,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1206,1206,52,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1207,1207,62,1,5000,1750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1208,1208,67,1,8500,2550,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1209,1209,28,1,8000,2800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1210,1210,16,1,8900,2670,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1211,1211,53,1,5000,1750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1212,1212,69,1,9900,4455,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1213,1213,80,1,8000,4000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1214,1214,10,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1215,1215,12,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1216,1216,1,1,9000,4950,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1217,1217,56,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1218,1218,10,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1219,1219,67,1,8500,2550,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1220,1220,5,1,9900,5445,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1221,1221,76,1,8000,4000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1222,1222,40,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1223,1223,74,1,5000,2750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1224,1224,59,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1225,1225,16,1,8900,2670,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1226,1226,68,1,9900,4455,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1227,1227,31,1,6000,1800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1228,1228,45,1,9000,4500,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1229,1229,52,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1230,1230,30,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1231,1231,52,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1232,1232,69,1,9900,4455,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1233,1233,67,1,8500,2550,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1234,1234,34,1,7000,2800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1235,1235,66,1,5000,2000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1236,1236,48,1,8500,4250,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1237,1237,18,1,8500,3400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1238,1238,33,1,9000,3150,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1239,1239,47,1,9500,3325,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1240,1240,49,1,9000,4950,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1241,1241,34,1,7000,2800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1242,1242,75,1,8900,4005,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1243,1243,42,1,9500,4750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1244,1244,76,1,8000,4000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1245,1245,63,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1246,1246,35,1,8000,2400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1247,1247,41,1,5000,2500,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1248,1248,44,1,4000,1800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1249,1249,66,1,5000,2000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1250,1250,64,1,5000,1750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1251,1251,5,1,9900,5445,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1252,1252,61,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1253,1253,76,1,8000,4000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1254,1254,76,1,8000,4000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1255,1255,40,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1256,1256,43,1,4000,2000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1257,1257,7,1,7000,3150,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1258,1258,10,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1259,1259,58,1,9500,4275,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1260,1260,36,1,8000,2400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1261,1261,56,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1262,1262,75,1,8900,4005,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1263,1263,22,1,8500,3400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1264,1264,20,1,9500,2850,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1265,1265,5,1,9900,5445,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1266,1266,41,1,5000,2500,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1267,1267,39,1,8900,4895,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1268,1268,23,1,9900,4950,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1269,1269,53,1,5000,1750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1270,1270,1,1,9000,4950,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1271,1271,47,1,9500,3325,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1272,1272,42,1,9500,4750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1273,1273,11,1,6000,2400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1274,1274,78,1,4000,2000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1275,1275,5,1,9900,5445,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1276,1276,51,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1277,1277,6,1,4000,2200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1278,1278,50,1,5000,2250,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1279,1279,7,1,7000,3150,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1280,1280,17,1,5000,2000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1281,1281,18,1,8500,3400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1282,1282,39,1,8900,4895,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1283,1283,4,1,8500,2550,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1284,1284,26,1,4000,1400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1285,1285,63,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1286,1286,1,1,9000,4950,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1287,1287,52,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1288,1288,63,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1289,1289,59,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1290,1290,26,1,4000,1400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1291,1291,67,1,8500,2550,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1292,1292,32,1,5000,1500,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1293,1293,2,1,9900,5445,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1294,1294,59,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1295,1295,65,1,8000,4400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1296,1296,3,1,9900,3960,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1297,1297,30,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1298,1298,69,1,9900,4455,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1299,1299,49,1,9000,4950,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1300,1300,63,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1301,1301,27,1,4000,2200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1302,1302,75,1,8900,4005,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1303,1303,61,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1304,1304,60,1,7000,3150,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1305,1305,76,1,8000,4000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1306,1306,20,1,9500,2850,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1307,1307,57,1,4000,1800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1308,1308,21,1,4000,1200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1309,1309,31,1,6000,1800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1310,1310,57,1,4000,1800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1311,1311,10,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1312,1312,42,1,9500,4750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1313,1313,1,1,9000,4950,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1314,1314,64,1,5000,1750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1315,1315,35,1,8000,2400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1316,1316,30,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1317,1317,42,1,9500,4750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1318,1318,75,1,8900,4005,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1319,1319,56,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1320,1320,19,1,5000,1500,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1321,1321,20,1,9500,2850,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1322,1322,25,1,4000,1800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1323,1323,77,1,9900,4950,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1324,1324,6,1,4000,2200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1325,1325,47,1,9500,3325,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1326,1326,39,1,8900,4895,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1327,1327,27,1,4000,2200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1328,1328,14,1,5000,2500,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1329,1329,12,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1330,1330,24,1,4000,2200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1331,1331,63,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1332,1332,80,1,8000,4000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1333,1333,17,1,5000,2000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1334,1334,59,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1335,1335,24,1,4000,2200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1336,1336,56,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1337,1337,4,1,8500,2550,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1338,1338,2,1,9900,5445,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1339,1339,67,1,8500,2550,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1340,1340,39,1,8900,4895,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1341,1341,78,1,4000,2000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1342,1342,43,1,4000,2000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1343,1343,8,1,4000,2000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1344,1344,80,1,8000,4000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1345,1345,60,1,7000,3150,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1346,1346,12,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1347,1347,45,1,9000,4500,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1348,1348,68,1,9900,4455,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1349,1349,59,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1350,1350,10,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1351,1351,7,1,7000,3150,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1352,1352,18,1,8500,3400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1353,1353,48,1,8500,4250,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1354,1354,51,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1355,1355,41,1,5000,2500,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1356,1356,65,1,8000,4400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1357,1357,59,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1358,1358,58,1,9500,4275,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1359,1359,13,1,7000,2450,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1360,1360,51,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1361,1361,49,1,9000,4950,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1362,1362,53,1,5000,1750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1363,1363,28,1,8000,2800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1364,1364,65,1,8000,4400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1365,1365,18,1,8500,3400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1366,1366,31,1,6000,1800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1367,1367,74,1,5000,2750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1368,1368,26,1,4000,1400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1369,1369,46,1,4000,1400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1370,1370,64,1,5000,1750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1371,1371,22,1,8500,3400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1372,1372,39,1,8900,4895,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1373,1373,11,1,6000,2400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1374,1374,71,1,9900,3960,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1375,1375,70,1,8500,4250,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1376,1376,32,1,5000,1500,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1377,1377,61,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1378,1378,11,1,6000,2400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1379,1379,40,1,8900,3560,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1380,1380,51,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1381,1381,78,1,4000,2000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1382,1382,18,1,8500,3400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1383,1383,58,1,9500,4275,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1384,1384,7,1,7000,3150,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1385,1385,73,1,8500,2975,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1386,1386,34,1,7000,2800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1387,1387,36,1,8000,2400,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1388,1388,16,1,8900,2670,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1389,1389,78,1,4000,2000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1390,1390,38,1,9000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1391,1391,42,1,9500,4750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1392,1392,63,1,8000,3200,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1393,1393,30,1,8000,3600,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1394,1394,76,1,8000,4000,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1395,1395,25,1,4000,1800,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1396,1396,79,1,9500,4750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1397,1397,74,1,5000,2750,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1398,1398,48,1,8500,4250,"2016-08-30 21:25:52","2016-08-30 21:25:52"
1399,1399,27,1,4000,2200,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1400,1400,75,1,8900,4005,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1401,1401,16,1,8900,2670,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1402,1402,39,1,8900,4895,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1403,1403,57,1,4000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1404,1404,57,1,4000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1405,1405,42,1,9500,4750,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1406,1406,38,1,9000,3600,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1407,1407,58,1,9500,4275,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1408,1408,7,1,7000,3150,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1409,1409,20,1,9500,2850,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1410,1410,53,1,5000,1750,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1411,1411,72,1,9900,3465,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1412,1412,56,1,8900,3560,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1413,1413,34,1,7000,2800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1414,1414,32,1,5000,1500,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1415,1415,53,1,5000,1750,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1416,1416,53,1,5000,1750,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1417,1417,18,1,8500,3400,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1418,1418,73,1,8500,2975,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1419,1419,9,1,6000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1420,1420,61,1,8000,3200,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1421,1421,50,1,5000,2250,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1422,1422,1,1,9000,4950,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1423,1423,36,1,8000,2400,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1424,1424,57,1,4000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1425,1425,9,1,6000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1426,1426,34,1,7000,2800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1427,1427,34,1,7000,2800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1428,1428,19,1,5000,1500,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1429,1429,51,1,8000,3600,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1430,1430,18,1,8500,3400,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1431,1431,30,1,8000,3600,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1432,1432,75,1,8900,4005,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1433,1433,44,1,4000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1434,1434,3,1,9900,3960,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1435,1435,31,1,6000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1436,1436,36,1,8000,2400,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1437,1437,69,1,9900,4455,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1438,1438,67,1,8500,2550,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1439,1439,2,1,9900,5445,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1440,1440,30,1,8000,3600,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1441,1441,54,1,7000,2100,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1442,1442,65,1,8000,4400,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1443,1443,28,1,8000,2800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1444,1444,63,1,8000,3200,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1445,1445,73,1,8500,2975,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1446,1446,57,1,4000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1447,1447,25,1,4000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1448,1448,28,1,8000,2800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1449,1449,7,1,7000,3150,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1450,1450,73,1,8500,2975,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1451,1451,50,1,5000,2250,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1452,1452,72,1,9900,3465,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1453,1453,45,1,9000,4500,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1454,1454,62,1,5000,1750,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1455,1455,25,1,4000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1456,1456,25,1,4000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1457,1457,2,1,9900,5445,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1458,1458,48,1,8500,4250,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1459,1459,59,1,8900,3560,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1460,1460,4,1,8500,2550,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1461,1461,39,1,8900,4895,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1462,1462,31,1,6000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1463,1463,42,1,9500,4750,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1464,1464,40,1,8900,3560,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1465,1465,52,1,8000,3600,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1466,1466,12,1,8000,3200,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1467,1467,70,1,8500,4250,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1468,1468,19,1,5000,1500,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1469,1469,55,1,5000,1500,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1470,1470,21,1,4000,1200,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1471,1471,48,1,8500,4250,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1472,1472,76,1,8000,4000,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1473,1473,50,1,5000,2250,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1474,1474,19,1,5000,1500,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1475,1475,54,1,7000,2100,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1476,1476,22,1,8500,3400,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1477,1477,23,1,9900,4950,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1478,1478,59,1,8900,3560,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1479,1479,23,1,9900,4950,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1480,1480,22,1,8500,3400,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1481,1481,29,1,9500,3800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1482,1482,39,1,8900,4895,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1483,1483,65,1,8000,4400,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1484,1484,43,1,4000,2000,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1485,1485,59,1,8900,3560,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1486,1486,15,1,6000,1800,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1487,1487,67,1,8500,2550,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1488,1488,3,1,9900,3960,"2016-08-30 21:25:53","2016-08-30 21:25:53"
1489,1489,68,1,9900,4455,"2016-08-30 21:25:53","2016-08-30 21:25:53"
